position	smiles	name
_Q1_neg_C2_	N/C(=N\OCC(O)CN1CCCCC1)c1cccnc1	3-Pyridinecarboximidamide, N-(2-hydroxy-3-(1-piperidinyl)propoxy)-
_Q2_neg_A1_	COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1	BGT-226 free base
_Q1_neg_H1_	CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1	Bi 2536
_Q3_neg_B2_	CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1	(Z)-3-(3-(((4-((dimethylamino)methyl)phenyl)amino)(phenyl)methylene)-2-oxoindolin-6-yl)-N-ethylpropiolamide
_Q4_neg_F2_	CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3Cn4ncc[n+]4C3)C(C)C12	CID 75241546
_Q3_neg_C3_	Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21	Dabigatran
_Q4_neg_A3_	CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1	KSGXQBZTULBEEQ-UHFFFAOYSA-N
_Q4_neg_F2_	CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1	Bicalutamide
_Q3_neg_D3_	c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1	Bifonazole
_Q1_neg_B1_	COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C	(6-Chloro-9-(4-methoxy-3,5-dimethylpyridin-2-ylmethyl)-9H-purin-2-yl)amine
_Q3_neg_D1_	CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]23C(=O)O[C@@H]2OC(=O)[C@H](O)C213	Npc328180
_Q2_neg_D2_	CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(O)CCc2ccccc2)[C@@H](O)C[C@@H]1O	(Z)-7-[(1R,2R,3S,5S)-3,5-dihydroxy-2-[(E)-3-hydroxy-5-phenylpent-1-enyl]cyclopentyl]-N-ethylhept-5-enamide
_Q4_neg_H4_	CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(=O)O	Bindarit
_Q4_neg_A1_	O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O	6-Bromoindirubin-3'-oxime
_Q2_neg_H4_	O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21	Biotin
_Q3_neg_G5_	OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2	Biperiden
_P5_neg_A5_	COc1cc(CNCc2cccc(OC)c2OC)cc(OC)c1	QJBUAXNMSWORKG-UHFFFAOYSA-N
_Q2_neg_B4_	CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1	Bisacodyl
_Q2_neg_G4_	O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Bi+3].[K+].[K+].[K+].[K+].[K+]	PSMGOGIPZBBORN-UHFFFAOYSA-H
_Q2_neg_E5_	O=C([O-])c1ccccc1[O-].[Bi+3].[OH-]	Bismuth Subsalicylate
_Q1_neg_E3_	CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1	VHYCDWMUTMEGQY-UHFFFAOYSA-N
_Q1_neg_B3_	Cc1c(N)nc([C@H](CC(N)=O)NC[C@@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@@H](C)[C@H](O)[C@@H](C)C(=O)N[C@@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)C(O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1	OYVAGSVQBOHSSS-NHOVFDEISA-O
_Q3_neg_F3_	CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1	XVGOZDAJGBALKS-UHFFFAOYSA-N
_Q1_neg_D2_	C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1	MGZKYOAQVGSSGC-DLBZAZTESA-N
_Q3_neg_B2_	CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1	ADZBMFGQQWPHMJ-RHSMWYFYSA-N
_Q1_neg_H2_	CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C	Bms-582949
_Q1_neg_E1_	Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O	Bms-707035
_Q1_neg_A1_	C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1	Bms-754807
_Q4_neg_C1_	CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1	Bms-777607
_Q3_neg_G1_	Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl	N-(4-((2-amino-3-chloropyridin-4-yl)oxy)-3-fluorophenyl)-5-(4-fluorophenyl)-4-oxo-1,4-dihydropyridine-3-carboxamide
_Q3_neg_C1_	CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1	Bms-833923
_Q2_neg_B1_	CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21	Bms-911543
_Q4_neg_A1_	C=CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C	Boldenone Undecylenate
_Q4_neg_A1_	CC1(C)[C@@H]2CC[C@@]1(C)C(O)C2	Npc284731
_Q1_neg_G5_	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O	GXJABQQUPOEUTA-RDJZCZTQSA-N
_Q3_neg_B5_	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl	UBPYILGKFZZVDX-UHFFFAOYSA-N
_Q1_neg_D2_	CC(C)C[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O	Bq-123
_Q3_neg_E4_	CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21	HCRKCZRJWPKOAR-JTQLQIEISA-N
_Q3_neg_D1_	Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1	WCWUXEGQKLTGDX-LLVKDONJSA-N
_Q3_neg_D1_	Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1	LTEJRLHKIYCEOX-OCCSQVGLSA-N
_Q3_neg_E3_	CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1	OJGDCBLYJGHCIH-UHFFFAOYSA-N
_Q1_neg_B5_	CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12	OZVBMTJYIDMWIL-BGNMTYTCSA-N
_Q3_neg_B2_	O=c1[nH]c(=O)n([C@H]2CC(O)[C@@H](CO)O2)cc1Br	WOVKYSAHUYNSMH-JXBXZBNISA-N
_Q4_neg_C4_	CN(C)CCC(c1ccc(Br)cc1)c1ccccn1	ZDIGNSYAACHWNL-UHFFFAOYSA-N
_Q4_neg_B4_	Oc1c(Br)cc(Br)c2cccnc12	Broxyquinoline
_Q2_neg_E5_	COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCOC6CC(=O)N2C1[C@H]6[C@H]5C[C@H]43	(4aR,5aS,8aR,15bR)-10,11-dimethoxy-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinoline-14-one
_Q2_neg_A5_	CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	Dexbudesonide
_Q3_neg_B4_	CCCCOc1ccc(CC(=O)NO)cc1	Bufexamac
_Q4_neg_C4_	COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1	Buflomedil
_Q2_neg_C5_	CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1	Bumetanide
_Q3_neg_D1_	Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1	Buparlisib
_Q4_neg_F3_	CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	Bupivacaine (USAN:INN:BAN)
_Q2_neg_E2_	CS(=O)(=O)OCCCCOS(C)(=O)=O	Busulfan
_Q1_neg_E5_	CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1	HQFWVSGBVLEQGA-UHFFFAOYSA-N
_Q2_neg_A4_	CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12	Butenafine
_Q2_neg_G3_	Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1	SWLMUYACZKCSHZ-UHFFFAOYSA-N
_Q4_neg_B6_	CCCCOC(=O)Cn1cnc2ccc(Br)cc2c1=O	RGRNZIOCNLKPKH-UHFFFAOYSA-N
_Q1_neg_E11_	CCCCOC(=O)c1ccc(NC(=O)c2ccc(OC)c(OC)c2)cc1	PUBGXKVSYDAFKW-UHFFFAOYSA-N
_Q3_neg_C6_	CCCCOC(=O)C1=C(C)NC(=O)NC1c1cc(Cl)c(O)c(OC)c1	MCMRXZPGLBSFTP-UHFFFAOYSA-N
_Q1_neg_F4_	COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C	BMQGVNUXMIRLCK-UHFFFAOYSA-N
_Q1_neg_E2_	C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12	Cabotegravir
_Q3_neg_H1_	O=C(O)/C=C/c1ccc(O)c(O)c1	Caffeic Acid
_Q3_neg_G1_	O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1	Caffeic Acid Phenethyl Ester
_Q1_neg_C3_	C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12	25-Hydroxyvitamin D3
_Q2_neg_H2_	C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O	Calcitriol
_Q1_neg_G5_	[CH][CH][CH]C	Butane
_Q1_neg_E4_	Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O	VVIAGPKUTFNRDU-UHFFFAOYSA-N
_Q3_neg_C2_	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1	VSJKWCGYPAHWDS-FQEVSTJZSA-N
_Q1_neg_D5_	CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1	Camylofin
_Q2_neg_H2_	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	Candesartan
_Q4_neg_G3_	CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	Candesartan Cilexetil
_Q1_neg_A3_	CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F	Capecitabine
_Q3_neg_E3_	C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N
_Q1_neg_C5_	C[N+](C)(C)CCOC(N)=O	VPJXQGSRWJZDOB-UHFFFAOYSA-O
_Q3_neg_B5_	COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-]	OVGGLBAWFMIPPY-WUXMJOGZSA-N
_Q2_neg_H2_	NC(=O)N1c2ccccc2C=Cc2ccccc21	Carbamazepine
_Q1_neg_D8_	COc1ccc2c(c1)c(CC(=O)OCC(N)=O)c(C)n2C(=O)c1ccc(Cl)cc1	[1-(4-Chloro-benzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-acetic acid carbamoylmethyl ester
_Q2_neg_H4_	CN1C2=CC(=O)/C(=N\NC(N)=O)C=C2CC1S(=O)(=O)O	Carbazochrome sulfonate
_Q3_neg_F1_	COC(=O)Nc1nc2ccccc2[nH]1	Carbendazim
_Q2_neg_A4_	CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O	Carbenicillin
_Q1_neg_F5_	CC1(C(=O)O)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)C5CC[C@]43C)[C@@H]2C1	(4aS,6aR,6aS,6bR,10S,12aS,14bR)-10-(3-carboxypropanoyloxy)-2,4a,6a,6b,9,9,12a-heptamethyl-13-oxo-3,4,5,6,6a,7,8,8a,10,11,12,14b-dodecahydro-1H-picene-2-carboxylic acid
_Q2_neg_H3_	C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O	Carbidopa
_Q2_neg_F4_	CCOC(=O)n1ccn(C)c1=S	Carbimazole
_Q1_neg_E3_	N.N.O=C1O[Pt]OC(=O)C12CCC2	diammine[cyclobutane-1,1-dicarboxylato(2-)-k2O1,O1]platinum
_Q3_neg_E4_	CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1	Carfilzomib
_Q3_neg_G2_	CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O	Carmofur
_Q2_neg_G4_	CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12	Carprofen
_Q3_neg_H3_	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	Carvedilol
_Q1_neg_F5_	CC[C@@H](C)C[C@@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O	(10S,12R)-N-[(3S,6S,9S,11R,15S,18S,20R,21S,24S,25S)-21-(2-aminoethylamino)-3-[(1R)-3-amino-1-hydroxypropyl]-6-[(1S,2S)-1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl]-11,20,25-trihydroxy-15-[(1R)-1-hydroxyethyl]-2,5,8,14,17,23-hexaoxo-1,4,7,13,16,22-hexazatricyclo[22.3.0.09,13]heptacosan-18-yl]-10,12-dimethyltetradecanamide
_Q4_neg_H4_	CCC1=C[C@@H]2C[N@@]3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13	(+)-Catharanthine
_Q1_neg_C2_	Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2	Cb-5083
_Q1_neg_D2_	O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1	Telaglenastat
_Q1_neg_H2_	CCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21	Cc-115
_Q1_neg_E2_	CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1	CC 223
_Q4_neg_D2_	NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1	7-(2-Amino(phenyl)acetamido)-3-chloro-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid
_Q2_neg_A2_	C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1	Cefdinir
_Q3_neg_G2_	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1	Cefditoren Pivoxil
_Q1_neg_G3_	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O	Cefoperazone
_Q1_neg_B3_	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3ccc(=N)n3CCO)CSC12)c1csc(N)n1	7-[[2-(2-Amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[[2-(2-hydroxyethyl)-3-iminopyrazol-1-yl]methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid
_Q4_neg_B3_	CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1	7-[[2-Amino-2-(4-hydroxyphenyl)acetyl]amino]-8-oxo-3-prop-1-enyl-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid
_Q3_neg_D5_	CC(C)(O/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O	Ceftazidime anhydrous, (E)-
_Q2_neg_F3_	CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1	ZBHXIWJRIFEVQY-HURQQZHVSA-N
_Q2_neg_H2_	Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1	Celecoxib
_Q4_neg_G1_	COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC	DKNUPRMJNUQNHR-UHFFFAOYSA-N
_Q1_neg_F3_	CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
_Q2_neg_C3_	C/C=C(\C)C(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C	DBXFAPJCZABTDR-WBYYIXQISA-N
_Q3_neg_A5_	CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1	UQLLWWBDSUHNEB-UHFFFAOYSA-N
_Q3_neg_D4_	COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C	YVPXVXANRNDGTA-WDYNHAJCSA-N
_Q2_neg_B2_	O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	ZKLPARSLTMPFCP-UHFFFAOYSA-N
_Q2_neg_G4_	CCCCCCCCCCCCCCCC[N+](C)(C)C	RLGQACBPNDBWTB-UHFFFAOYSA-N
_Q1_neg_A5_	CCCCCCCCCCCCCCCC[n+]1ccccc1	NEUSVAOJNUQRTM-UHFFFAOYSA-N
_Q4_neg_B1_	COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@@H](C)O[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2	DADASRPKWOGKCU-FVTQAUBDSA-N
_Q1_neg_F1_	CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21	JEGHXKRHKHPBJD-UHFFFAOYSA-N
_Q3_neg_A2_	Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1	BEMNJULZEQTDJY-UHFFFAOYSA-N
_Q3_neg_H3_	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	RUDATBOHQWOJDD-BSWAIDMHSA-N
_Q3_neg_E2_	O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	Chloramphenicol
_Q3_neg_H3_	CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1	Chlormezanone
_Q3_neg_G4_	Cc1cc(O)ccc1Cl	4-Chloro-3-methylphenol
_Q2_neg_C1_	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O	Chlorogenic Acid
_Q2_neg_B4_	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	Chloroquine
_Q1_neg_H3_	NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O	Chlorothiazide
_Q3_neg_A3_	Oc1c(Cl)cc(Cl)c2cccnc12	Chloroxine
_Q3_neg_H3_	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1	SOYKEARSMXGVTM-UHFFFAOYSA-N
_Q1_neg_E4_	CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21	Chlorpromazine
_Q3_neg_G4_	CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	RKWGIWYCVPQPMF-UHFFFAOYSA-N
_Q2_neg_F2_	CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21	Chlorprothixene
_Q2_neg_C4_	Cc1ccc2c(Cl)cc(Cl)c(O)c2n1	Chlorquinaldol
_Q3_neg_F4_	CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12	Biomycin
_Q3_neg_C4_	O=c1[nH]c2cc(Cl)ccc2o1	Chlorzoxazone
_Q4_neg_E4_	C[N+](C)(C)CCO.[Cl-]	Choline Chloride
_Q2_neg_A12_	O=c1ccoc2ccccc12	Chromone
_Q3_neg_D4_	O=C(O)c1cc(=O)c2ccccc2o1	Chromocarb
_Q1_neg_D4_	Cc1cc(C2CCCCC2)n(O)c(=O)c1	Ciclopirox
_Q4_neg_D4_	Cc1cc(C2CCCCC2)n(O)c(=O)c1	Ciclopirox
_Q3_neg_E2_	Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1	[1-(4-Amino-2-oxopyrimidin-1-yl)-3-hydroxypropan-2-yl]oxymethylphosphonic acid
_Q3_neg_F3_	CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O	Cilazapril
_Q2_neg_F2_	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1	Cilnidipine
_Q4_neg_B2_	O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1	RRGUKTPIGVIEKM-UHFFFAOYSA-N
_Q2_neg_D3_	CN/C(=N\C#N)NCCSCc1nc[nH]c1C	AQIXAKUUQRKLND-UHFFFAOYSA-N
_Q2_neg_G1_	C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12	KMPWYEUPVWOPIM-FGVBSWQGSA-N
_Q1_neg_G4_	COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC	RCUDFXMNPQNBDU-VOTSOKGWSA-N
_Q1_neg_H5_	CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N
_Q4_neg_G3_	O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	MYSWGUAQZAJSOK-UHFFFAOYSA-N
_Q2_neg_B3_	COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC	Cisatracurium
_Q1_neg_E3_	N[Pt](N)(Cl)Cl	Cantide + Cisplatin
_Q3_neg_B2_	O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1)NO	Citarinostat
_Q2_neg_G2_	Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	Cladribine
_Q4_neg_B3_	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	Clarithromycin
_Q2_neg_G3_	CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1	Clemastine
_Q3_neg_B3_	CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	3,5-Pyridinedicarboxylic acid, 4-(2,3-dichlorophenyl)-1,4-dihydro-2,6-dimethyl-, 3-methyl 5-((1-oxobutoxy)methyl) ester
_Q4_neg_B4_	CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1	Climbazole
_Q3_neg_B4_	NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1	Clinafloxacin
_Q3_neg_F5_	NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1	Clinafloxacin
_Q3_neg_B4_	CCC[C@@H]1C[C@@H](C(=O)N[C@H](C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1	(2S,4R)-N-[(1S)-2-chloro-1-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl]propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide
_Q1_neg_D5_	CCC[C@@H]1C[C@@H](C(=O)N[C@H](C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1	(2S,4R)-N-[(1S)-2-chloro-1-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl]propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide
