position	mass	molecular_formula	smiles	selfies	inchi	inchikey	name
_Plate_4_Column_4_	338.318480584	C22H42O2	CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C22H42O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H,23,24)/b10-9-	DPUOLQHDNGRHBS-KTKRTIGZSA-N	Erucic Acid
_Plate_4_Column_5_	164.033425368	C6H4N4O2	O=c1[nH]c(=O)c2nccnc2[nH]1	[C][=C][N][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][Ring1][=Branch2]	InChI=1S/C6H4N4O2/c11-5-3-4(8-2-1-7-3)9-6(12)10-5/h1-2H,(H2,8,9,10,11,12)	UYEUUXMDVNYCAM-UHFFFAOYSA-N	Lumazine
_Plate_4_Column_5_	132.053492116	C4H8N2O3	NC(=O)NCCC(=O)O	[N][C][=Branch1][C][=O][N][C][C][C][Branch1][C][O][=O]	InChI=1S/C4H8N2O3/c5-4(9)6-2-1-3(7)8/h1-2H2,(H,7,8)(H3,5,6,9)	JSJWCHRYRHKBBW-UHFFFAOYSA-N	N-carbamoyl-beta-alanine
_Plate_4_Column_5_	104.047344116	C4H8O3	C[C@@H](O)CC(=O)O	[C][C@@H1][Branch1][C][O][C][C][Branch1][C][O][=O]	InChI=1S/C4H8O3/c1-3(5)2-4(6)7/h3,5H,2H2,1H3,(H,6,7)/t3-/m1/s1	WHBMMWSBFZVSSR-GSVOUGTGSA-N	3-Hydroxybutanoic acid, (R)-
_Plate_4_Column_5_	767.115208962	C21H36N7O16P3S	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS	[C][C][Branch1][C][C][Branch2][Branch1][#Branch1][C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][C][C@H1][O][C@H1][Branch1][P][C@H1][Branch1][C][O][C@@H1][Ring1][=Branch1][O][P][Branch1][C][O][Branch1][C][O][=O][N][C][=N][C][=C][Ring1][Branch1][N][=C][N][=C][Ring1][=Branch1][N][C][Branch1][C][O][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=O][N][C][C][S]	InChI=1S/C21H36N7O16P3S/c1-21(2,16(31)19(32)24-4-3-12(29)23-5-6-48)8-41-47(38,39)44-46(36,37)40-7-11-15(43-45(33,34)35)14(30)20(42-11)28-10-27-13-17(22)25-9-26-18(13)28/h9-11,14-16,20,30-31,48H,3-8H2,1-2H3,(H,23,29)(H,24,32)(H,36,37)(H,38,39)(H2,22,25,26)(H2,33,34,35)/t11-,14-,15-,16?,20-/m1/s1	RGJOEKWQDUBAIZ-DRCCLKDXSA-N	RGJOEKWQDUBAIZ-DRCCLKDXSA-N
_Plate_4_Column_5_	180.063388104	C6H12O6	OC[C@@]1(O)OC[C@H](O)[C@@H](O)[C@@H]1O	[O][C][C@@][Branch1][C][O][O][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=Branch2][O]	InChI=1S/C6H12O6/c7-2-6(11)5(10)4(9)3(8)1-12-6/h3-5,7-11H,1-2H2/t3-,4+,5-,6+/m0/s1	LKDRXBCSQODPBY-BGPJRJDNSA-N	alpha-L-sorbopyranose
_Plate_4_Column_5_	170.0579088	C8H10O4	OCC(O)c1ccc(O)c(O)c1	[O][C][C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2]	InChI=1S/C8H10O4/c9-4-8(12)5-1-2-6(10)7(11)3-5/h1-3,8-12H,4H2	MTVWFVDWRVYDOR-UHFFFAOYSA-N	3,4-Dihydroxyphenylethyleneglycol
_Plate_4_Column_5_	182.0579088	C9H10O4	O=C(O)C(O)Cc1ccc(O)cc1	[O][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Branch1][C][O][=O]	InChI=1S/C9H10O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8,10-11H,5H2,(H,12,13)	JVGVDSSUAVXRDY-UHFFFAOYSA-N	(+-)-3-(4-Hydroxyphenyl)lactic acid
_Plate_4_Column_6_	139.98745989	C2H5O5P	CC(=O)OP(=O)(O)O	[C][C][=Branch1][C][=O][O][P][Branch1][C][O][Branch1][C][O][=O]	InChI=1S/C2H5O5P/c1-2(3)7-8(4,5)6/h1H3,(H2,4,5,6)	LIPOUNRJVLNBCD-UHFFFAOYSA-N	Acetyl phosphate
_Plate_4_Column_6_	162.100442308	C6H14N2O3	NC[C@H](O)CC[C@H](N)C(=O)O	[N][C][C@H1][Branch1][C][O][C][C][C@H1][Branch1][C][N][C][Branch1][C][O][=O]	InChI=1S/C6H14N2O3/c7-3-4(9)1-2-5(8)6(10)11/h4-5,9H,1-3,7-8H2,(H,10,11)/t4-,5+/m1/s1	YSMODUONRAFBET-UHNVWZDZSA-N	L-Hydroxylysine
_Plate_4_Column_6_	126.042927432	C5H6N2O2	O=C(O)Cc1cnc[nH]1	[O][C][=Branch1][C][=O][C][C][=C][N][=C][N][Ring1][Branch1]	InChI=1S/C5H6N2O2/c8-5(9)1-4-2-6-3-7-4/h2-3H,1H2,(H,6,7)(H,8,9)	PRJKNHOMHKJCEJ-UHFFFAOYSA-N	1H-Imidazole-5-acetic acid
_Plate_4_Column_6_	117.990223164	C3H2O5	O=C(O)C(=O)C(=O)O	[O][C][=Branch1][C][=O][C][=Branch1][C][=O][C][Branch1][C][O][=O]	InChI=1S/C3H2O5/c4-1(2(5)6)3(7)8/h(H,5,6)(H,7,8)	XEEVLJKYYUVTRC-UHFFFAOYSA-N	Mesoxalic acid
_Plate_4_Column_6_	338.06275007	C9H15N4O8P	NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1N	[N][C][=Branch1][C][=O][C][=C][Branch1][C][N][N][Branch1][Branch1][C][=N][Ring1][=Branch1][C@@H1][O][C@H1][Branch1][O][C][O][P][Branch1][C][O][Branch1][C][O][=O][C@@H1][Branch1][C][O][C@H1][Ring1][N][O]	InChI=1S/C9H15N4O8P/c10-7-4(8(11)16)12-2-13(7)9-6(15)5(14)3(21-9)1-20-22(17,18)19/h2-3,5-6,9,14-15H,1,10H2,(H2,11,16)(H2,17,18,19)/t3-,5-,6-,9-/m1/s1	NOTGFIUVDGNKRI-UUOKFMHZSA-N	AICA Ribotide
_Plate_4_Column_6_	342.116211524	C12H22O11	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	[O][C][C@H1][O][C@@H1][Branch2][Ring1][Branch1][O][C@H1][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][O][C@@H1][Ring1][=Branch2][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring2][Ring1][Ring2][O]	InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11-,12+/m1/s1	GUBGYTABKSRVRQ-QRZGKKJRSA-N	D-Cellobiose
_Plate_4_Column_6_	194.04265266	C6H10O7	O=C(O)C1OC(O)C(O)C(O)C1O	[C][Branch2][Ring1][#Branch1][C][Branch2][Ring1][C][C][Branch1][#Branch2][O][C][Branch1][Branch1][C][Ring1][=Branch1][O][O][C][=Branch1][C][=O][O][O][O]	InChI=1S/C6H10O7/c7-1-2(8)4(5(10)11)13-6(12)3(1)9/h1-4,6-9,12H,(H,10,11)	AEMOLEFTQBMNLQ-UHFFFAOYSA-N	Hexuronic Acid
_Plate_4_Column_7_	131.058243148	C5H9NO3	CC(=O)N[C@@H](C)C(=O)O	[C][C@H1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][Branch1][C][O][=O]	InChI=1S/C5H9NO3/c1-3(5(8)9)6-4(2)7/h3H,1-2H3,(H,6,7)(H,8,9)/t3-/m0/s1	KTHDTJVBEPMMGL-VKHMYHEASA-N	N-Acetyl-L-alanine
_Plate_4_Column_7_	169.073893212	C8H11NO3	NC[C@H](O)c1ccc(O)c(O)c1	[N][C][C@H1][Branch1][C][O][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2]	InChI=1S/C8H11NO3/c9-4-8(12)5-1-2-6(10)7(11)3-5/h1-3,8,10-12H,4,9H2/t8-/m0/s1	SFLSHLFXELFNJZ-QMMMGPOBSA-N	Norepinephrine
_Plate_4_Column_7_	314.06842624	C10H20O7P2	CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O	[C][C][Branch1][C][C][=C][C][C][\C][Branch1][C][C][=C][\C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][Branch1][C][O][=O]	InChI=1S/C10H20O7P2/c1-9(2)5-4-6-10(3)7-8-16-19(14,15)17-18(11,12)13/h5,7H,4,6,8H2,1-3H3,(H,14,15)(H2,11,12,13)/b10-7+	GVVPGTZRZFNKDS-JXMROGBWSA-N	Geranyl Diphosphate
_Plate_4_Column_7_	103.02694302	C3H5NO3	O=CNCC(=O)O	[C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=O]	InChI=1S/C3H5NO3/c5-2-4-1-3(6)7/h2H,1H2,(H,4,5)(H,6,7)	UGJBHEZMOKVTIM-UHFFFAOYSA-N	Formylglycine
_Plate_4_Column_7_	178.04773804	C6H10O6	O=C(O)C(=O)C[C@@H](O)[C@H](O)CO	[O][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C][C][=Branch1][C][=O][C][Branch1][C][O][=O]	InChI=1S/C6H10O6/c7-2-5(10)3(8)1-4(9)6(11)12/h3,5,7-8,10H,1-2H2,(H,11,12)/t3-,5-/m1/s1	WPAMZTWLKIDIOP-NQXXGFSBSA-N	2-Keto-3-deoxy-D-gluconic acid
_Plate_4_Column_7_	164.068473484	C6H12O5	O=CC[C@@H](O)[C@H](O)[C@H](O)CO	[O][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C][C][=O]	InChI=1S/C6H12O5/c7-2-1-4(9)6(11)5(10)3-8/h2,4-6,8-11H,1,3H2/t4-,5-,6+/m1/s1	VRYALKFFQXWPIH-PBXRRBTRSA-N	2-Deoxyglucose
_Plate_4_Column_8_	348.047100006	C10H13N4O8P	O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O	[O][C@@H1][C@@H1][Branch1][O][C][O][P][Branch1][C][O][Branch1][C][O][=O][O][C@H1][Branch1][Branch1][C@@H1][Ring1][O][O][N][C][=N][C][=C][Ring1][Branch1][N][=C][N][C][Ring1][=Branch1][=O]	InChI=1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,11,12,17)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	GRSZFWQUAKGDAV-KQYNXXCUSA-N	Inosinic Acid
_Plate_4_Column_8_	366.349780712	C24H46O2	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C24H46O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h9-10H,2-8,11-23H2,1H3,(H,25,26)/b10-9-	GWHCXVQVJPWHRF-KTKRTIGZSA-N	Nervonic Acid
_Plate_4_Column_8_	251.101839276	C10H13N5O3	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	[N][C][=C][N][=C][N][Branch1][#C][C@H1][C][C@H1][Branch1][C][O][C@@H1][Branch1][Ring1][C][O][O][Ring1][Branch2][C][Ring1][=N][=N][C][=N][Ring1][P]	InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)/t5-,6+,7+/m0/s1	OLXZPDWKRNYJJZ-RRKCRQDMSA-N	Deoxyadenosine
_Plate_4_Column_8_	427.02941494	C10H15N5O10P2	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch2][Ring1][Ring1][C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][Branch1][C][O][=O][C@@H1][Branch1][C][O][C@H1][Ring1][S][O]	InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	XTWYTFMLZFPYCI-KQYNXXCUSA-N	5'-Adp
_Plate_4_Column_8_	346.21440944	C21H30O4	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO	[H][C@@][Branch2][Ring2][P][C][C][C@@][Branch1][C][H][C@][Branch1][C][H][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][=N][Branch1][C][H][C@@][Branch1][C][H][Branch1][C][O][C][C@][Ring2][Ring1][Branch2][Ring2][Ring1][Branch1][C][C][=Branch1][C][=O][C][O]	InChI=1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3/t14-,15-,16+,17-,19+,20-,21-/m0/s1	OMFXVFTZEKFJBZ-HJTSIMOOSA-N	Corticosterone
_Plate_4_Column_8_	360.193673996	C21H28O5	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO	[H][C@@][C][C][C@][Branch1][C][O][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C@@][Ring1][#Branch2][Branch1][C][C][C][C][=Branch1][C][=O][C@@][Branch1][C][H][C@@][Ring1][P][Branch1][C][H][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][=N][Ring1][#Branch1][C]	InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1	MFYSYFVPBJMHGN-ZPOLXVRWSA-N	Cortisone
_Plate_4_Column_8_	722.642440472	C45H86O6	CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC	[H][C][Branch2][Ring1][Ring2][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch2][Ring1][Ring2][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C]	InChI=1S/C45H86O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-43(46)49-40-42(51-45(48)39-36-33-30-27-24-21-18-15-12-9-6-3)41-50-44(47)38-35-32-29-26-23-20-17-14-11-8-5-2/h42H,4-41H2,1-3H3	DUXYWXYOBMKGIN-UHFFFAOYSA-N	Trimyristin
_Plate_4_Column_9_	219.110672644	C9H17NO5	CC(C)(CO)C(O)C(=O)NCCC(=O)O	[C][C][Branch1][C][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][=Branch1][C][=O][N][C][C][C][Branch1][C][O][=O]	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	GHOKWGTUZJEAQD-UHFFFAOYSA-N	(+-)-Pantothenic acid
_Plate_4_Column_9_	347.063084418	C10H14N5O7P	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O	[N][C][=C][N][=C][N][Branch2][Ring1][Branch2][C@@H1][O][C@H1][Branch1][O][C][O][P][Branch1][C][O][Branch1][C][O][=O][C@@H1][Branch1][C][O][C@H1][Ring1][N][O][C][Ring2][Ring1][C][=N][C][=N][Ring2][Ring1][=Branch1]	InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	UDMBCSSLTHHNCD-KQYNXXCUSA-N	Adenosine Monophosphate
_Plate_4_Column_9_	169.004493324	C3H7NO5S	NC(CS(=O)(=O)O)C(=O)O	[N][C][Branch1][#Branch2][C][S][Branch1][C][O][=Branch1][C][=O][=O][C][Branch1][C][O][=O]	InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)	XVOYSCVBGLVSOL-UHFFFAOYSA-N	XVOYSCVBGLVSOL-UHFFFAOYSA-N
_Plate_4_Column_9_	219.074287136	C8H13NO6	NC(CCOC(=O)CCC(=O)O)C(=O)O	[C][Branch1][=C][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N]	InChI=1S/C8H13NO6/c9-5(8(13)14)3-4-15-7(12)2-1-6(10)11/h5H,1-4,9H2,(H,10,11)(H,13,14)	GNISQJGXJIDKDJ-UHFFFAOYSA-N	Homoserine, O-succinyl-
_Plate_4_Column_9_	133.037507704	C4H7NO4	N[C@@H](CC(=O)O)C(=O)O	[N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][O][=O][C][Branch1][C][O][=O]	InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1	CKLJMWTZIZZHCS-REOHCLBHSA-N	CKLJMWTZIZZHCS-REOHCLBHSA-N
_Plate_4_Column_9_	132.005873228	C4H4O5	O=C(O)CC(=O)C(=O)O	[O][C][=Branch1][C][=O][C][C][=Branch1][C][=O][C][Branch1][C][O][=O]	InChI=1S/C4H4O5/c5-2(4(8)9)1-3(6)7/h1H2,(H,6,7)(H,8,9)	KHPXUQMNIQBQEV-UHFFFAOYSA-N	Oxaloacetic Acid
_Plate_4_Column_9_	77.029920224	C2H7NS	NCCS	[N][C][C][S]	InChI=1S/C2H7NS/c3-1-2-4/h4H,1-3H2	UFULAYFCSOUIOV-UHFFFAOYSA-N	Cysteamine
_Plate_4_Column_10_	402.349780712	C27H46O2	C[C@H](CCCC(C)(C)O)[C@H]1CCC2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C	[H][C][C][C][C@H1][Branch1][S][C@H1][Branch1][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][O][C@@][Ring1][=C][Branch1][C][C][C][C][C][Branch1][C][H][C@@][Ring2][Ring1][Ring2][Branch1][C][H][C][C][=C][C][C@@H1][Branch1][C][O][C][C][C@][Ring1][=N][Ring1][#Branch1][C]	InChI=1S/C27H46O2/c1-18(7-6-14-25(2,3)29)22-10-11-23-21-9-8-19-17-20(28)12-15-26(19,4)24(21)13-16-27(22,23)5/h8,18,20-24,28-29H,6-7,9-17H2,1-5H3/t18-,20+,21+,22-,23?,24?,26+,27-/m1/s1	INBGSXNNRGWLJU-POAVOMIWSA-N	25-Hydroxycholest-5-en-3-ol
_Plate_4_Column_10_	129.057849224	C9H7N	c1ccc2ncccc2c1	[C][=C][C][=C][N][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2]	InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H	SMWDFEZZVXVKRB-UHFFFAOYSA-N	Quinoline
_Plate_4_Column_10_	119.988114988	C3H4O3S	O=C(O)C(=O)CS	[O][C][=Branch1][C][=O][C][=Branch1][C][=O][C][S]	InChI=1S/C3H4O3S/c4-2(1-7)3(5)6/h7H,1H2,(H,5,6)	OJOLFAIGOXZBCI-UHFFFAOYSA-N	Mercaptopyruvic acid
_Plate_4_Column_10_	160.073558864	C7H12O4	O=C(O)CCCCCC(=O)O	[O][C][=Branch1][C][=O][C][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C7H12O4/c8-6(9)4-2-1-3-5-7(10)11/h1-5H2,(H,8,9)(H,10,11)	WLJVNTCWHIRURA-UHFFFAOYSA-N	Pimelic Acid
_Plate_4_Column_10_	144.115029752	C8H16O2	CCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)	WWZKQHOCKIZLMA-UHFFFAOYSA-N	Octanoic Acid
_Plate_4_Column_10_	507.97976105	C10H15N4O14P3	O=P(O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O	[O][C@@H1][C@@H1][Branch2][Ring1][O][C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][Branch1][C][O][=O][O][C@H1][Branch1][=Branch1][C@@H1][Ring2][Ring1][Ring1][O][N][C][=N][C][=C][Ring1][Branch1][N][=C][N][=C][Ring1][=Branch1][O]	InChI=1S/C10H15N4O14P3/c15-6-4(1-25-30(21,22)28-31(23,24)27-29(18,19)20)26-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,21,22)(H,23,24)(H,11,12,17)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	HAEJPQIATWHALX-KQYNXXCUSA-N	Inosine Triphosphate
_Plate_4_Column_10_	167.058243148	C8H9NO3	NC(C(=O)O)c1ccc(O)cc1	[C][=C][C][=Branch1][#C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][O]	InChI=1S/C8H9NO3/c9-7(8(11)12)5-1-3-6(10)4-2-5/h1-4,7,10H,9H2,(H,11,12)	LJCWONGJFPCTTL-UHFFFAOYSA-N	4-Hydroxyphenylglycine
_Plate_4_Column_11_	132.053492116	C4H8N2O3	NC(=O)C[C@H](N)C(=O)O	[N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][C][Branch1][C][O][=O]	InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1	DCXYFEDJOCDNAF-REOHCLBHSA-N	(-)-Asparagine
_Plate_4_Column_11_	318.0640568	C18H10N2O4	Cc1c(=O)c(=O)c2c3c[nH]c4c(C)c(=O)c(=O)c(c5c[nH]c1c52)c43	[C][C][=C][N][C][=C][C][Ring1][Branch1][=C][Branch2][Ring1][=Branch2][C][=C][N][C][=C][Branch1][C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][C][Ring1][=C][=C][Ring1][N][Ring1][=Branch2][C][=Branch1][C][=O][C][Ring2][Ring1][=Branch1][=O]	InChI=1S/C18H10N2O4/c1-5-13-9-7(3-19-13)12-10-8(11(9)17(23)15(5)21)4-20-14(10)6(2)16(22)18(12)24/h3-4,19-20H,1-2H3	XUMBMVFBXHLACL-UHFFFAOYSA-N	Melanins
_Plate_4_Column_11_	862.68391136	C59H90O4	COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O	[C][O][C][=C][Branch1][Ring1][O][C][C][=Branch1][C][=O][C][Branch2][=Branch1][#Branch1][C][\C][=C][Branch1][C][/C][C][C][\C][=C][Branch1][C][/C][C][C][\C][=C][Branch1][C][/C][C][C][\C][=C][Branch1][C][/C][C][C][\C][=C][Branch1][C][/C][C][C][\C][=C][Branch1][C][/C][C][C][\C][=C][Branch1][C][/C][C][C][\C][=C][Branch1][C][/C][C][C][\C][=C][Branch1][C][/C][C][C][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][Ring2][Branch1][N][=O]	InChI=1S/C59H90O4/c1-44(2)24-15-25-45(3)26-16-27-46(4)28-17-29-47(5)30-18-31-48(6)32-19-33-49(7)34-20-35-50(8)36-21-37-51(9)38-22-39-52(10)40-23-41-53(11)42-43-55-54(12)56(60)58(62-13)59(63-14)57(55)61/h24,26,28,30,32,34,36,38,40,42H,15-23,25,27,29,31,33,35,37,39,41,43H2,1-14H3/b45-26+,46-28+,47-30+,48-32+,49-34+,50-36+,51-38+,52-40+,53-42+	ACTIUHUUMQJHFO-UPTCCGCDSA-N	ACTIUHUUMQJHFO-UPTCCGCDSA-N
_Plate_4_Column_11_	145.11027872	C7H15NO2	C[N+](C)(C)CCCC(=O)[O-]	[C][N+1][Branch1][C][C][Branch1][=Branch2][C][C][C][C][Branch1][C][O-1][=O][C]	InChI=1S/C7H15NO2/c1-8(2,3)6-4-5-7(9)10/h4-6H2,1-3H3	JHPNVNIEXXLNTR-UHFFFAOYSA-N	JHPNVNIEXXLNTR-UHFFFAOYSA-N
_Plate_4_Column_11_	100.052429496	C5H8O2	O=C1CCCCO1	[C][C][C][O][C][=Branch1][C][=O][C][Ring1][#Branch1]	InChI=1S/C5H8O2/c6-5-3-1-2-4-7-5/h1-4H2	OZJPLYNZGCXSJM-UHFFFAOYSA-N	OZJPLYNZGCXSJM-UHFFFAOYSA-N
_Plate_4_Column_11_	139.02694302	C6H5NO3	O=C(O)c1ccc(O)nc1	[O][C][=Branch1][C][=O][C][=C][N][=C][Branch1][C][O][C][=C][Ring1][#Branch1]	InChI=1S/C6H5NO3/c8-5-2-1-4(3-7-5)6(9)10/h1-3H,(H,7,8)(H,9,10)	BLHCMGRVFXRYRN-UHFFFAOYSA-N	BLHCMGRVFXRYRN-UHFFFAOYSA-N
_Plate_4_Column_11_	157.073893212	C7H11NO3	CC(=O)N1CCC[C@H]1C(=O)O	[H][C@][Branch1][N][C][C][C][N][Ring1][Branch1][C][Branch1][C][C][=O][C][Branch1][C][O][=O]	InChI=1S/C7H11NO3/c1-5(9)8-4-2-3-6(8)7(10)11/h6H,2-4H2,1H3,(H,10,11)/t6-/m0/s1	GNMSLDIYJOSUSW-LURJTMIESA-N	GNMSLDIYJOSUSW-LURJTMIESA-N
_Plate_4_Column_12_	89.047678464	C3H7NO2	CNCC(=O)O	[C][N][C][C][Branch1][C][O][=O]	InChI=1S/C3H7NO2/c1-4-2-3(5)6/h4H,2H2,1H3,(H,5,6)	FSYKKLYZXJSNPZ-UHFFFAOYSA-N	FSYKKLYZXJSNPZ-UHFFFAOYSA-N
